565554979	20160703	201607	2016	2016.5014	JUD	JUDGE						JUD			USAJUD	UNITED STATES	USA					JUD			1	020	020	02	1	3.0	2	1	2	-2.7027027027027	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20160802000000	http://www.philly.com/philly/news/politics/20160802_Pa__high_court_rejects_bid_by_legislators_to_join_case_on_judge_retirement_age.html
565554980	20160703	201607	2016	2016.5014	KWT	KUWAIT	KWT								CHN	CHINA	CHN								1	051	051	05	1	3.4	5	1	5	2.1978021978022	1	Hong Kong	HK	HK		22.25	114.167	HK	1	Hong Kong	HK	HK		22.25	114.167	HK	1	Hong Kong	HK	HK		22.25	114.167	HK	20160802000000	http://www.bloomberg.com/news/articles/2016-08-01/wanda-s-4-4-billion-buyout-proposal-wins-support-from-iss
565554981	20160703	201607	2016	2016.5014	LBY	BENGHAZI	LBY								FRA	FRANCE	FRA								0	190	190	19	4	-10.0	2	1	2	-1.25847047434656	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20160802000000	http://uk.reuters.com/article/us-libya-security-idUKKCN10C2NF
565554982	20160703	201607	2016	2016.5014	LBY	BENGHAZI	LBY								FRA	FRANCE	FRA								0	190	190	19	4	-10.0	2	1	2	-1.25847047434656	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20160802000000	http://uk.reuters.com/article/us-libya-security-idUKKCN10C2NF
565554983	20160703	201607	2016	2016.5014	LBY	BENGHAZI	LBY								FRA	FRANCE	FRA								0	190	190	19	4	-10.0	6	1	6	-1.25847047434656	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20160802000000	http://uk.reuters.com/article/us-libya-security-idUKKCN10C2NF
565554984	20160703	201607	2016	2016.5014	LEG	CONGRESS						LEG													0	071	071	07	2	7.4	10	1	10	-2.38095238095239	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20160802000000	http://www.travelagentcentral.com/government-regulations-insurance/us-health-authorities-warn-against-travel-zika-transmission-zone-fl
565554985	20160703	201607	2016	2016.5014	LEG	SENATE						LEG			USAGOV	OBAMA	USA					GOV			0	042	042	04	1	1.9	10	1	10	-3.28205128205128	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20160802000000	https://www.bostonglobe.com/news/nation/2016/08/01/cdc-warns-pregnant-woman-against-travel-florida-which-has-new-cases-zika/kZatCjgIdhlJLS5ETtxuMM/story.html
565554986	20160703	201607	2016	2016.5014	LEG	SENATE						LEG			USAGOV	OBAMA	USA					GOV			0	071	071	07	2	7.4	10	1	10	-3.28205128205128	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20160802000000	https://www.bostonglobe.com/news/nation/2016/08/01/cdc-warns-pregnant-woman-against-travel-florida-which-has-new-cases-zika/kZatCjgIdhlJLS5ETtxuMM/story.html
565554987	20160703	201607	2016	2016.5014	USA	UNITED STATES	USA								COP	LAW ENFORCEMENT OFFICER						COP			1	180	180	18	4	-9.0	4	1	4	-9.95024875621885	3	Ballwin, Missouri, United States	US	USMO	MO189	38.5951	-90.5462	755721	3	Ballwin, Missouri, United States	US	USMO	MO189	38.5951	-90.5462	755721	3	Ballwin, Missouri, United States	US	USMO	MO189	38.5951	-90.5462	755721	20160802000000	http://www.lebanondailyrecord.com/news/state/article_91a6e3c2-19c6-58dc-a552-91d61c4ffa25.html
565554988	20160703	201607	2016	2016.5014	USA	DETROIT	USA								JUD	LAWYER						JUD			1	010	010	01	1	0.0	6	1	6	-9.50060901339832	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20160802000000	http://integrated.processmyquote.com/6-public-workers-charged-in-flint-michigan-water-crisis/
